Airline,SourceAirport,DestinationAirport,SourceAirport_City,SourceAirport_Country,SourceAirport_Latitude,SourceAirport_Longitude,SourceAirport_Altitude,DestinationAirport_City,DestinationAirport_Country,DestinationAirport_Latitude,DestinationAirport_Longitude,DestinationAirport_Altitude,Distance,FlyTime,Price
Alaska Airlines,Seattle Tacoma International Airport,Roberts Field,Seattle,United States,47.449001,-122.308998,433,Redmond-Bend,United States,44.2541008,-121.1500015,3080,366.40954537738475,0.5507457266758133,48.96654465869306
United Airlines,Denver International Airport,Southwest Wyoming Regional Airport,Denver,United States,39.861698150635,-104.672996521,5431,Rock Springs,United States,41.5942,-109.065001,6764,417.1562540769285,1.2740131479055437,52.19827292360414
Delta Air Lines,Salt Lake City International Airport,Southwest Wyoming Regional Airport,Salt Lake City,United States,40.78839874267578,-111.97799682617188,4227,Rock Springs,United States,41.5942,-109.065001,6764,259.67738633260007,0.4791944468704584,122.96457834385063
Delta Air Lines,Gillette Campbell County Airport,Southwest Wyoming Regional Airport,Gillette,United States,44.3488998413,-105.539001465,4365,Rock Springs,United States,41.5942,-109.065001,6764,419.58810382071,1.2083677819671044,56.400675954174375
United Airlines,Denver International Airport,Santa Fe Municipal Airport,Denver,United States,39.861698150635,-104.672996521,5431,Santa Fe,United States,35.617099762,-106.088996887,6348,488.1050440460565,0.680958828856153,66.61568969566606
American Airlines,Los Angeles International Airport,Santa Fe Municipal Airport,Los Angeles,United States,33.94250107,-118.4079971,125,Santa Fe,United States,35.617099762,-106.088996887,6348,1139.6045321634515,1.5647302626512314,142.0002086027811
American Airlines,Dallas Fort Worth International Airport,Santa Fe Municipal Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Santa Fe,United States,35.617099762,-106.088996887,6348,884.6878058090842,1.1867893623011216,114.15475727278724
United Airlines,Denver International Airport,St George Municipal Airport,Denver,United States,39.861698150635,-104.672996521,5431,Saint George,United States,37.036389,-113.510306,2941,830.7559044300104,1.954011609415923,121.41315849246196
Delta Air Lines,Salt Lake City International Airport,St George Municipal Airport,Salt Lake City,United States,40.78839874267578,-111.97799682617188,4227,Saint George,United States,37.036389,-113.510306,2941,437.7413045281731,0.7610396829057646,74.90687179035994
United Airlines,Denver International Airport,Shreveport Regional Airport,Denver,United States,39.861698150635,-104.672996521,5431,Shreveport,United States,32.446602,-93.8256,258,1274.3195847791578,1.7905106509879294,170.13003641604797
United Airlines,George Bush Intercontinental Houston Airport,Shreveport Regional Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Shreveport,United States,32.446602,-93.8256,258,309.4015557945203,0.8619263061574922,48.99920675750446
Air France,Hartsfield Jackson Atlanta International Airport,Shreveport Regional Airport,Atlanta,United States,33.6367,-84.428101,1026,Shreveport,United States,32.446602,-93.8256,258,885.5733939633426,1.3656586022492108,128.82743060996097
American Airlines,Dallas Fort Worth International Airport,Shreveport Regional Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Shreveport,United States,32.446602,-93.8256,258,304.81090349749996,0.9754863676160825,75.26666573521142
Allegiant Air,McCarran International Airport,Shreveport Regional Airport,Las Vegas,United States,36.08010101,-115.1520004,2181,Shreveport,United States,32.446602,-93.8256,258,1996.749687743143,3.021916305311474,277.27938545433216
United Airlines,Denver International Airport,Fort McMurray Airport,Denver,United States,39.861698150635,-104.672996521,5431,Fort Mcmurray,Canada,56.653301239,-111.222000122,1211,1926.9326777087829,2.561266135103229,266.2474784702806
KLM Royal Dutch Airlines,Edmonton International Airport,Fort McMurray Airport,Edmonton,Canada,53.3097000122,-113.580001831,2373,Fort Mcmurray,Canada,56.653301239,-111.222000122,1211,401.02274582697174,1.428913419855427,63.695308570948995
Air Canada,Vancouver International Airport,Fort McMurray Airport,Vancouver,Canada,49.193901062,-123.183998108,14,Fort Mcmurray,Canada,56.653301239,-111.222000122,1211,1150.5890369754984,1.5757012955630512,166.42454346723514
Air Canada,Calgary International Airport,Fort McMurray Airport,Calgary,Canada,51.113899231,-114.019996643,3557,Fort Mcmurray,Canada,56.653301239,-111.222000122,1211,642.5341936949069,1.1971189664335204,159.12392014750327
Air Canada,Lester B. Pearson International Airport,Fort McMurray Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,Fort Mcmurray,Canada,56.653301239,-111.222000122,1211,2637.162249861769,3.307429935056438,273.67844099849884
Northwestern Air,Red Deer Regional Airport,Fort McMurray Airport,Red Deer Industrial,Canada,52.18220138549805,-113.8939971923828,2968,Fort Mcmurray,Canada,56.653301239,-111.222000122,1211,526.2621824182037,1.368820487160683,54.78552142954282
Northwestern Air,Fort Chipewyan Airport,Fort McMurray Airport,Fort Chipewyan,Canada,58.7672004699707,-111.11699676513672,761,Fort Mcmurray,Canada,56.653301239,-111.222000122,1211,235.1375290062258,1.2532541355876037,51.628222182162006
United Airlines,Washington Dulles International Airport,Altoona Blair County Airport,Washington,United States,38.94449997,-77.45580292,312,Altoona,United States,40.29639816,-78.31999969,1503,167.55751727955072,0.6248171192548865,110.69909380727186
United Airlines,John Murtha Johnstown Cambria County Airport,Altoona Blair County Airport,Johnstown,United States,40.31610107421875,-78.83390045166016,2284,Altoona,United States,40.29639816,-78.31999969,1503,43.632221622076784,0.16524452772067563,83.48182885525324
United Airlines,Washington Dulles International Airport,Greater Binghamton/Edwin A Link field,Washington,United States,38.94449997,-77.45580292,312,Binghamton,United States,42.20869827,-75.97979736,1636,383.7545444427005,1.2244244296919766,117.6256116101929
American Airlines,Philadelphia International Airport,Greater Binghamton/Edwin A Link field,Philadelphia,United States,39.87189865112305,-75.24109649658203,36,Binghamton,United States,42.20869827,-75.97979736,1636,267.1206964659762,1.0848355251695565,123.83307843046076
Delta Air Lines,Detroit Metropolitan Wayne County Airport,Greater Binghamton/Edwin A Link field,Detroit,United States,42.212398529052734,-83.35340118408203,645,Binghamton,United States,42.20869827,-75.97979736,1636,607.1005323978113,1.4224501762777768,131.21979433272247
United Airlines,Washington Dulles International Airport,Raleigh County Memorial Airport,Washington,United States,38.94449997,-77.45580292,312,Beckley,United States,37.7873001099,-81.1241989136,2504,344.7051189381142,0.5333351352534093,67.20926496075498
United Airlines,Washington Dulles International Airport,Charlottesville Albemarle Airport,Washington,United States,38.94449997,-77.45580292,312,Charlottesville VA,United States,38.13859939575195,-78.4529037475586,639,124.70040649922959,0.9220708789053687,44.7122848811146
Air France,Hartsfield Jackson Atlanta International Airport,Charlottesville Albemarle Airport,Atlanta,United States,33.6367,-84.428101,1026,Charlottesville VA,United States,38.13859939575195,-78.4529037475586,639,734.7556381568949,1.7594492721506152,143.2870264739069
American Airlines,Chicago O'Hare International Airport,Charlottesville Albemarle Airport,Chicago,United States,41.9786,-87.9048,672,Charlottesville VA,United States,38.13859939575195,-78.4529037475586,639,909.9734921449941,2.113418347585409,117.58256499878578
American Airlines,Charlotte Douglas International Airport,Charlottesville Albemarle Airport,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Charlottesville VA,United States,38.13859939575195,-78.4529037475586,639,393.75456989481864,1.0125957681406916,49.218415067985994
American Airlines,La Guardia Airport,Charlottesville Albemarle Airport,New York,United States,40.77719879,-73.87259674,21,Charlottesville VA,United States,38.13859939575195,-78.4529037475586,639,490.5077797296266,0.9517191504461356,127.57201200386636
American Airlines,Philadelphia International Airport,Charlottesville Albemarle Airport,Philadelphia,United States,39.87189865112305,-75.24109649658203,36,Charlottesville VA,United States,38.13859939575195,-78.4529037475586,639,337.8492081245412,1.403008978714344,104.2033753879091
United Airlines,Washington Dulles International Airport,Fayetteville Regional Grannis Field,Washington,United States,38.94449997,-77.45580292,312,Fayetteville,United States,34.9911994934082,-78.88030242919922,189,457.422575328023,0.6502232329059625,134.4649182432922
Air France,Hartsfield Jackson Atlanta International Airport,Fayetteville Regional Grannis Field,Atlanta,United States,33.6367,-84.428101,1026,Fayetteville,United States,34.9911994934082,-78.88030242919922,189,531.2309701068226,1.0526390420904885,74.20525891149211
American Airlines,Charlotte Douglas International Airport,Fayetteville Regional Grannis Field,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Fayetteville,United States,34.9911994934082,-78.88030242919922,189,189.27984650216186,0.9533566380143309,88.0394386435322
American Airlines,Ronald Reagan Washington National Airport,Fayetteville Regional Grannis Field,Washington,United States,38.8521,-77.037697,15,Fayetteville,United States,34.9911994934082,-78.88030242919922,189,459.4685844276121,1.084002327827827,102.59166285898856
United Airlines,Washington Dulles International Airport,John Murtha Johnstown Cambria County Airport,Washington,United States,38.94449997,-77.45580292,312,Johnstown,United States,40.31610107421875,-78.83390045166016,2284,192.8398831842618,0.5814242579476239,53.36579063862109
United Airlines,Altoona Blair County Airport,John Murtha Johnstown Cambria County Airport,Altoona,United States,40.29639816,-78.31999969,1503,Johnstown,United States,40.31610107421875,-78.83390045166016,2284,43.632221622076784,0.6050093477610602,70.93506286218191
United Airlines,Washington Dulles International Airport,Greenbrier Valley Airport,Washington,United States,38.94449997,-77.45580292,312,Lewisburg,United States,37.8582992554,-80.3994979858,2302,283.50898607097884,0.4612777063235575,120.41540759229606
Silver Airways (3M),Hartsfield Jackson Atlanta International Airport,Greenbrier Valley Airport,Atlanta,United States,33.6367,-84.428101,1026,Lewisburg,United States,37.8582992554,-80.3994979858,2302,593.6018156374655,1.3932442064454353,93.82009542013304
United Airlines,Washington Dulles International Airport,Morgantown Municipal Walter L. Bill Hart Field,Washington,United States,38.94449997,-77.45580292,312,Morgantown,United States,39.64289856,-79.91629791,1248,225.5197783220023,1.1517437624519515,54.43713215660961
United Airlines,North Central West Virginia Airport,Morgantown Municipal Walter L. Bill Hart Field,Clarksburg,United States,39.2966003418,-80.2281036377,1217,Morgantown,United States,39.64289856,-79.91629791,1248,46.89462560018351,0.24775070792401066,52.901916177133174
United Airlines,Washington Dulles International Airport,Shenandoah Valley Regional Airport,Washington,United States,38.94449997,-77.45580292,312,Weyers Cave,United States,38.2638015747,-78.8964004517,1201,146.28313055591926,0.3068800897903359,94.39255215081468
United Airlines,Raleigh County Memorial Airport,Shenandoah Valley Regional Airport,Beckley,United States,37.7873001099,-81.1241989136,2504,Weyers Cave,United States,38.2638015747,-78.8964004517,1201,202.19723173730938,0.6451957881227808,71.30142612027686
United Airlines,George Bush Intercontinental Houston Airport,Alexandria International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Alexandria,United States,31.32740020751953,-92.54979705810548,89,305.9342735123323,0.9228140958160613,71.64895423185274
Air France,Hartsfield Jackson Atlanta International Airport,Alexandria International Airport,Atlanta,United States,33.6367,-84.428101,1026,Alexandria,United States,31.32740020751953,-92.54979705810548,89,803.641253202455,1.6805101994060232,144.14618468394744
American Airlines,Dallas Fort Worth International Airport,Alexandria International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Alexandria,United States,31.32740020751953,-92.54979705810548,89,457.2635476721649,1.0468327350643691,96.945629060743
United Airlines,George Bush Intercontinental Houston Airport,Brownsville South Padre Island International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Brownsville,United States,25.90679931640625,-97.4259033203125,22,497.4651204940503,1.4690426898146738,91.25535508649838
American Airlines,Dallas Fort Worth International Airport,Brownsville South Padre Island International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Brownsville,United States,25.90679931640625,-97.4259033203125,22,778.158346835086,1.3381620333065534,79.3495559326636
United Airlines,George Bush Intercontinental Houston Airport,Baton Rouge Metropolitan Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Baton Rouge,United States,30.533199,-91.149597,70,407.1767878809262,0.5088672966752844,115.01743802424264
Air France,Hartsfield Jackson Atlanta International Airport,Baton Rouge Metropolitan Airport,Atlanta,United States,33.6367,-84.428101,1026,Baton Rouge,United States,30.533199,-91.149597,70,720.9292278073489,1.1285562572251007,136.85121172965512
American Airlines,Dallas Fort Worth International Airport,Baton Rouge Metropolitan Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Baton Rouge,United States,30.533199,-91.149597,70,615.743399006765,1.5447191439569412,129.42176073178769
American Airlines,Charlotte Douglas International Airport,Baton Rouge Metropolitan Airport,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Baton Rouge,United States,30.533199,-91.149597,70,1085.1726415160076,1.7524342026672848,132.62694346118803
United Airlines,George Bush Intercontinental Houston Airport,Easterwood Field,Houston,United States,29.984399795532227,-95.34140014648438,97,College Station,United States,30.58860016,-96.36380005,320,118.95647405764831,1.0603208174105117,30.89843434610856
American Airlines,Dallas Fort Worth International Airport,Easterwood Field,Dallas-Fort Worth,United States,32.896801,-97.038002,607,College Station,United States,30.58860016,-96.36380005,320,264.45767217011934,1.0179993487576073,77.93526860579729
United Airlines,George Bush Intercontinental Houston Airport,Corpus Christi International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Corpus Christi,United States,27.77039909362793,-97.5011978149414,44,323.75925385854765,0.48801835839930113,131.25461917972285
American Airlines,Dallas Fort Worth International Airport,Corpus Christi International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Corpus Christi,United States,27.77039909362793,-97.5011978149414,44,571.7582942935688,0.82209848476288,139.28829716479675
AirTran Airways,William P Hobby Airport,Corpus Christi International Airport,Houston,United States,29.64539909,-95.27890015,46,Corpus Christi,United States,27.77039909362793,-97.5011978149414,44,300.7198752260814,1.090873423172269,33.67771740317671
United Airlines,George Bush Intercontinental Houston Airport,Dallas Love Field,Houston,United States,29.984399795532227,-95.34140014648438,97,Dallas,United States,32.847099,-96.851799,487,349.08429058076075,0.9046414502971318,103.39898713666713
Air France,Hartsfield Jackson Atlanta International Airport,Dallas Love Field,Atlanta,United States,33.6367,-84.428101,1026,Dallas,United States,32.847099,-96.851799,487,1158.0263834002933,2.249938669092159,169.80904547923063
AirTran Airways,St Louis Lambert International Airport,Dallas Love Field,St. Louis,United States,38.748697,-90.370003,618,Dallas,United States,32.847099,-96.851799,487,878.3361022424732,1.7424891912003722,117.5048629990036
AirTran Airways,San Antonio International Airport,Dallas Love Field,San Antonio,United States,29.533700942993164,-98.46980285644533,809,Dallas,United States,32.847099,-96.851799,487,399.2695061586694,1.2587948816642847,51.26053178204676
AirTran Airways,Louis Armstrong New Orleans International Airport,Dallas Love Field,New Orleans,United States,29.99340057373047,-90.25800323486328,4,Dallas,United States,32.847099,-96.851799,487,701.3438595859184,0.9572312508277806,169.36798842855654
AirTran Airways,Rick Husband Amarillo International Airport,Dallas Love Field,Amarillo,United States,35.219398,-101.706001,3607,Dallas,United States,32.847099,-96.851799,487,519.1949427100337,1.530164766047734,114.1145748607122
AirTran Airways,Birmingham-Shuttlesworth International Airport,Dallas Love Field,Birmingham,United States,33.56290054,-86.75350189,650,Dallas,United States,32.847099,-96.851799,487,942.5190879390352,2.010214411160755,194.23838874735276
AirTran Airways,William P Hobby Airport,Dallas Love Field,Houston,United States,29.64539909,-95.27890015,46,Dallas,United States,32.847099,-96.851799,487,386.1234172850019,0.5765393870397597,87.37840074552071
AirTran Airways,Wichita Eisenhower National Airport,Dallas Love Field,Wichita,United States,37.649899,-97.433098,1333,Dallas,United States,32.847099,-96.851799,487,536.6456332930779,0.9130643680132232,127.35507073867463
AirTran Airways,Lubbock Preston Smith International Airport,Dallas Love Field,Lubbock,United States,33.663601,-101.822998,3282,Dallas,United States,32.847099,-96.851799,487,471.02759632255953,0.7949226839890742,88.11711106691197
AirTran Airways,Bill & Hillary Clinton National Airport/Adams Field,Dallas Love Field,Little Rock,United States,34.729400634799994,-92.2242965698,262,Dallas,United States,32.847099,-96.851799,487,476.0452304716773,1.5103213690383526,124.4249697195322
AirTran Airways,Midland International Airport,Dallas Love Field,Midland,United States,31.9424991607666,-102.2020034790039,2871,Dallas,United States,32.847099,-96.851799,487,512.2418587091123,1.4392067295594129,144.39172687106492
AirTran Airways,Kansas City International Airport,Dallas Love Field,Kansas City,United States,39.2976,-94.713898,1026,Dallas,United States,32.847099,-96.851799,487,742.4847596741461,1.2577205324603749,88.73529110033166
AirTran Airways,Will Rogers World Airport,Dallas Love Field,Oklahoma City,United States,35.39310073852539,-97.60070037841795,1295,Dallas,United States,32.847099,-96.851799,487,291.3722568545148,0.6323815693868913,112.22408035960187
Southwest Airlines,Albuquerque International Sunport,Dallas Love Field,Albuquerque,United States,35.040199,-106.609001,5355,Dallas,United States,32.847099,-96.851799,487,932.0593632226037,1.390654029814301,170.54040812715783
Southwest Airlines,Austin Bergstrom International Airport,Dallas Love Field,Austin,United States,30.194499969482425,-97.6698989868164,542,Dallas,United States,32.847099,-96.851799,487,304.97520765404107,0.7867167300277027,127.02342771849646
Southwest Airlines,El Paso International Airport,Dallas Love Field,El Paso,United States,31.80719948,-106.3779984,3959,Dallas,United States,32.847099,-96.851799,487,902.2062280448584,1.5787588675777857,100.66356954120546
Southwest Airlines,Tulsa International Airport,Dallas Love Field,Tulsa,United States,36.19839859008789,-95.88809967041016,677,Dallas,United States,32.847099,-96.851799,487,382.9562671213833,0.6781602557377497,67.9466526757681
Southwest Airlines,Branson Airport,Dallas Love Field,Branson,United States,36.532082,-93.200544,1302,Dallas,United States,32.847099,-96.851799,487,528.4269393710522,0.9761640011153166,59.905197149812466
Southwest Airlines,Valley International Airport,Dallas Love Field,Harlingen,United States,26.228500366210938,-97.65440368652344,36,Dallas,United States,32.847099,-96.851799,487,740.0303530421877,1.184128661685992,103.39305217450759
SeaPort Airlines,South Arkansas Regional At Goodwin Field,Dallas Love Field,El Dorado,United States,33.22100067138672,-92.81330108642578,277,Dallas,United States,32.847099,-96.851799,487,378.73266157083924,0.5616459985293183,64.05617350533538
United Airlines,George Bush Intercontinental Houston Airport,Gulfport Biloxi International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Gulfport,United States,30.40730094909668,-89.07009887695312,28,604.4690699474884,1.7263595426994143,118.75518848636483
Air France,Hartsfield Jackson Atlanta International Airport,Gulfport Biloxi International Airport,Atlanta,United States,33.6367,-84.428101,1026,Gulfport,United States,30.40730094909668,-89.07009887695312,28,565.9744945565579,0.8292873087238166,84.86152037176927
American Airlines,Dallas Fort Worth International Airport,Gulfport Biloxi International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Gulfport,United States,30.40730094909668,-89.07009887695312,28,803.1203125907382,1.2908963957402384,119.5460199121564
American Airlines,Charlotte Douglas International Airport,Gulfport Biloxi International Airport,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Gulfport,United States,30.40730094909668,-89.07009887695312,28,928.1619704183262,2.046294474124098,105.7063340817881
United Airlines,George Bush Intercontinental Houston Airport,Robert Gray  Army Air Field Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Killeen,United States,31.067199707,-97.8289031982,1015,266.944488581607,0.8697473845155469,69.56697342369253
Air France,Hartsfield Jackson Atlanta International Airport,Robert Gray  Army Air Field Airport,Atlanta,United States,33.6367,-84.428101,1026,Killeen,United States,31.067199707,-97.8289031982,1015,1289.7897422212986,2.1479015361121063,175.28732373022157
American Airlines,Dallas Fort Worth International Airport,Robert Gray  Army Air Field Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Killeen,United States,31.067199707,-97.8289031982,1015,216.68467353596412,0.6839662641213872,80.2588726714607
United Airlines,George Bush Intercontinental Houston Airport,Lea County Regional Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Hobbs,United States,32.6875,-103.2170029,3661,805.8348876010533,1.240313429408859,178.82544621586518
United Airlines,George Bush Intercontinental Houston Airport,Valley International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Harlingen,United States,26.228500366210938,-97.65440368652344,36,475.2391948091789,1.2268283248941918,140.71039807096446
AirTran Airways,Austin Bergstrom International Airport,Valley International Airport,Austin,United States,30.194499969482425,-97.6698989868164,542,Harlingen,United States,26.228500366210938,-97.65440368652344,36,441.00164672944607,0.7931260532288207,85.91901069640875
AirTran Airways,William P Hobby Airport,Valley International Airport,Houston,United States,29.64539909,-95.27890015,46,Harlingen,United States,26.228500366210938,-97.65440368652344,36,445.8496671621188,0.9294932974209867,106.45598500551316
AirTran Airways,Lubbock Preston Smith International Airport,Valley International Airport,Lubbock,United States,33.663601,-101.822998,3282,Harlingen,United States,26.228500366210938,-97.65440368652344,36,918.8884004329052,1.9088955385467834,138.2851313108851
Southwest Airlines,San Antonio International Airport,Valley International Airport,San Antonio,United States,29.533700942993164,-98.46980285644533,809,Harlingen,United States,26.228500366210938,-97.65440368652344,36,376.1538975044316,0.5399589698728748,73.46907840939238
Southwest Airlines,Dallas Love Field,Valley International Airport,Dallas,United States,32.847099,-96.851799,487,Harlingen,United States,26.228500366210938,-97.65440368652344,36,740.0303530421877,1.2792347618922635,113.1077090338927
United Airlines,George Bush Intercontinental Houston Airport,Lake Charles Regional Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Lake Charles,United States,30.126100540161133,-93.22329711914062,15,204.4596634775898,0.4853921235444684,107.6827255318726
American Airlines,Dallas Fort Worth International Airport,Lake Charles Regional Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Lake Charles,United States,30.126100540161133,-93.22329711914062,15,474.998272259177,1.0978338886550858,89.70508171598038
United Airlines,George Bush Intercontinental Houston Airport,Lafayette Regional Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Lafayette,United States,30.20529938,-91.98760223,42,323.57533345016043,0.8525196536998452,109.50973221147689
Air France,Hartsfield Jackson Atlanta International Airport,Lafayette Regional Airport,Atlanta,United States,33.6367,-84.428101,1026,Lafayette,United States,30.20529938,-91.98760223,42,808.7514007543349,1.4576292059611298,142.75286893506677
American Airlines,Dallas Fort Worth International Airport,Lafayette Regional Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Lafayette,United States,30.20529938,-91.98760223,42,564.3239318739617,1.6415493124799778,60.89869286447247
United Airlines,George Bush Intercontinental Houston Airport,Laredo International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Laredo,United States,27.543800354003903,-99.46160125732422,508,484.6439036839163,0.6816501419855017,74.23733506498812
American Airlines,Dallas Fort Worth International Airport,Laredo International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Laredo,United States,27.543800354003903,-99.46160125732422,508,639.0930965453609,1.571033883604736,108.13991943064659
Allegiant Air,McCarran International Airport,Laredo International Airport,Las Vegas,United States,36.08010101,-115.1520004,2181,Laredo,United States,27.543800354003903,-99.46160125732422,508,1756.8395792468955,2.406142667934991,217.3317229724468
United Airlines,George Bush Intercontinental Houston Airport,Mc Allen Miller International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Mcallen,United States,26.17580032,-98.23860168,107,509.97975658129593,1.386756340261242,59.20050473578468
American Airlines,Dallas Fort Worth International Airport,Mc Allen Miller International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Mcallen,United States,26.17580032,-98.23860168,107,756.2932343264974,0.9610496694048757,169.8242880925725
Allegiant Air,McCarran International Airport,Mc Allen Miller International Airport,Las Vegas,United States,36.08010101,-115.1520004,2181,Mcallen,United States,26.17580032,-98.23860168,107,1945.7712448099614,3.274365011941587,197.39709666796193
United Airlines,George Bush Intercontinental Houston Airport,Monroe Regional Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Monroe,United States,32.51089859008789,-92.0376968383789,79,421.330076814213,0.6391842006375658,83.04061937453685
Air France,Hartsfield Jackson Atlanta International Airport,Monroe Regional Airport,Atlanta,United States,33.6367,-84.428101,1026,Monroe,United States,32.51089859008789,-92.0376968383789,79,719.8329698416734,1.8200995438846403,135.41939172899507
American Airlines,Dallas Fort Worth International Airport,Monroe Regional Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Monroe,United States,32.51089859008789,-92.0376968383789,79,469.78550522876805,0.7526949031318574,71.90126974526571
United Airlines,George Bush Intercontinental Houston Airport,Tyler Pounds Regional Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Tyler,United States,32.35409927368164,-95.40239715576172,544,263.56244194976034,0.6600806858673667,55.11346164072143
American Airlines,Dallas Fort Worth International Airport,Tyler Pounds Regional Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Tyler,United States,32.35409927368164,-95.40239715576172,544,164.63003260702655,0.3501143388291141,20.057686935932725
United Airlines,George Bush Intercontinental Houston Airport,Destin-Ft Walton Beach Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Valparaiso,United States,30.4832,-86.525398,87,848.5499777761812,1.694832753161272,94.71189658909145
Air France,Hartsfield Jackson Atlanta International Airport,Destin-Ft Walton Beach Airport,Atlanta,United States,33.6367,-84.428101,1026,Valparaiso,United States,30.4832,-86.525398,87,402.4893360682303,0.7114514344059553,46.832682737693474
American Airlines,Dallas Fort Worth International Airport,Destin-Ft Walton Beach Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,607,Valparaiso,United States,30.4832,-86.525398,87,1029.7075914371624,1.8243591944316067,172.94117517614012
American Airlines,Charlotte Douglas International Airport,Destin-Ft Walton Beach Airport,Charlotte,United States,35.2140007019043,-80.94309997558594,748,Valparaiso,United States,30.4832,-86.525398,87,740.4342608030955,1.2578660456061865,139.39098325698413
American Airlines,Ronald Reagan Washington National Airport,Destin-Ft Walton Beach Airport,Washington,United States,38.8521,-77.037697,15,Valparaiso,United States,30.4832,-86.525398,87,1270.8416164455932,1.6414334459995004,206.02002215969964
United Airlines,Portland International Airport,Crater Lake-Klamath Regional Airport,Portland,United States,45.58869934,-122.5979996,31,Klamath Falls,United States,42.156101,-121.733002,4095,387.9272242039723,0.7625108398045857,59.67780349248916
United Airlines,San Francisco International Airport,Crater Lake-Klamath Regional Airport,San Francisco,United States,37.61899948120117,-122.375,13,Klamath Falls,United States,42.156101,-121.733002,4095,507.46274016880614,0.7432712609044625,87.43738415495665
United Airlines,Phoenix Sky Harbor International Airport,Show Low Regional Airport,Phoenix,United States,33.43429946899414,-112.01200103759766,1135,Show Low,United States,34.265499115,-110.005996704,6415,207.0197408865834,0.9599365770170081,44.37329903295549
United Airlines,Four Corners Regional Airport,Show Low Regional Airport,Farmington,United States,36.7411994934,-108.230003357,5506,Show Low,United States,34.265499115,-110.005996704,6415,318.77399269326816,0.763613114418493,39.30703319411824
United Airlines,San Francisco International Airport,California Redwood Coast-Humboldt County Airport,San Francisco,United States,37.61899948120117,-122.375,13,Arcata CA,United States,40.978101,-124.109,221,402.19009201209775,1.1622900385854513,41.79579007242781
United Airlines,Sacramento International Airport,California Redwood Coast-Humboldt County Airport,Sacramento,United States,38.69540023803711,-121.59100341796876,27,Arcata CA,United States,40.978101,-124.109,221,332.608078411963,0.6742157191370024,100.13122418329945
United Airlines,Jack Mc Namara Field Airport,California Redwood Coast-Humboldt County Airport,Crescent City,United States,41.78020096,-124.2369995,61,Arcata CA,United States,40.978101,-124.109,221,89.82653607715324,0.9182740416294196,105.38879894410499
United Airlines,San Francisco International Airport,Jack Mc Namara Field Airport,San Francisco,United States,37.61899948120117,-122.375,13,Crescent City,United States,41.78020096,-124.2369995,61,489.32317653966993,0.9425746815163863,128.15425150835762
United Airlines,California Redwood Coast-Humboldt County Airport,Jack Mc Namara Field Airport,Arcata CA,United States,40.978101,-124.109,221,Crescent City,United States,41.78020096,-124.2369995,61,89.82653607715324,0.32780374429613623,38.79876202216475
United Airlines,San Francisco International Airport,Chico Municipal Airport,San Francisco,United States,37.61899948120117,-122.375,13,Chico,United States,39.79539871,-121.8580017,240,246.1258995440104,1.1041228199993944,66.4817222721021
United Airlines,San Francisco International Airport,Modesto City Co-Harry Sham Field,San Francisco,United States,37.61899948120117,-122.375,13,Modesto,United States,37.62580109,-120.9540024,97,125.15127194833033,0.805627021784281,102.45234885049419
United Airlines,San Francisco International Airport,Southwest Oregon Regional Airport,San Francisco,United States,37.61899948120117,-122.375,13,North Bend,United States,43.41709899902344,-124.24600219726562,17,663.7826361770799,1.0579500468987657,140.88550772360114
